Start date,End date,grid load [MWh] Calculated resolutions,Grid load incl. hydro pumped storage [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_consumption,Residual load [MWh] Calculated resolutions,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_generation,Other conventional [MWh] Calculated resolutions,Germany/Luxembourg [€/MWh] Calculated resolutions,∅ DE/LU neighbours [€/MWh] Calculated resolutions,Belgium [€/MWh] Calculated resolutions,Denmark 1 [€/MWh] Calculated resolutions,Denmark 2 [€/MWh] Calculated resolutions,France [€/MWh] Calculated resolutions,Netherlands [€/MWh] Calculated resolutions,Norway 2 [€/MWh] Calculated resolutions,Austria [€/MWh] Calculated resolutions,Poland [€/MWh] Calculated resolutions,Sweden 4 [€/MWh] Calculated resolutions,Switzerland [€/MWh] Calculated resolutions,Czech Republic [€/MWh] Calculated resolutions,DE/AT/LU [€/MWh] Calculated resolutions,Northern Italy [€/MWh] Calculated resolutions,Slovenia [€/MWh] Calculated resolutions,Hungary [€/MWh] Calculated resolutions,renewable_mwh,conventional_mwh,year,price_eur_mwh,price_diff,is_spike,total_renewables
2019-03-14,2019-03-15,1561349.5,1597068.0,35718.5,637740.5,107262.25,43114.5,124895.75,765176.0,33537.25,4924.75,,194128.75,84898.0,96363.5,31910.75,28043.25,32.54,,39.43,40.09,40.09,35.13,40.51,42.62,34.21,,41.43,33.97,34.59,,59.63,44.2,37.16,1078910.5,435344.25,2019,32.54,14.489999999999998,False,1078910.5
2019-03-15,2019-03-16,1529541.25,1565699.75,36158.5,581623.25,107188.25,45391.0,123502.25,788816.25,35599.5,4740.75,,184064.0,72103.5,100327.0,29475.75,35224.5,25.21,,33.96,38.26,38.33,29.85,39.77,42.82,27.59,,42.74,31.36,30.61,,58.1,44.22,34.22,1105238.0,421194.75,2019,25.21,-7.329999999999998,False,1105238.0
2019-03-16,2019-03-17,1296552.5,1334080.0,37527.5,453835.5,107145.5,46566.25,117839.0,672402.75,52475.25,4442.25,,127951.0,44370.25,77210.25,36067.5,30110.25,17.22,,28.6,20.5,27.9,17.75,36.21,41.27,18.57,,40.74,24.8,22.05,,45.8,27.69,35.32,1000871.0,315709.25,2019,17.22,-7.990000000000002,False,1000871.0
2019-03-17,2019-03-18,1203522.75,1254616.5,51093.75,322470.0,106699.0,46672.75,108875.0,669757.25,102420.5,4351.0,,121341.25,46512.0,61396.0,20427.0,29175.5,0.43,,13.33,1.83,4.52,8.76,34.11,40.46,5.23,,34.69,11.01,1.74,,55.83,8.23,22.97,1038775.5,278851.75,2019,0.43,-16.79,False,1038775.5
2019-03-18,2019-03-19,1484091.75,1519919.5,35827.75,663302.5,105804.5,49054.75,104445.25,615122.25,101221.75,4979.75,,220734.75,118171.75,111978.75,33344.25,35052.25,31.92,,44.26,32.57,35.73,38.6,41.5,42.33,35.62,,40.14,39.6,34.18,,54.51,38.11,35.97,980628.25,519281.75,2019,31.92,31.490000000000002,False,980628.25
2019-03-19,2019-03-20,1510678.0,1539984.5,29306.5,1167129.75,109879.75,48700.75,40806.5,167386.75,135355.0,5032.0,,349033.75,224944.75,182786.0,31580.75,34567.0,45.34,,45.6,45.53,45.53,45.31,45.34,46.27,45.34,,45.53,44.48,44.83,,61.41,45.92,44.83,507160.75,822912.25,2019,45.34,13.420000000000002,False,507160.75
2019-03-20,2019-03-21,1517181.5,1544573.0,27391.5,1111823.25,115190.5,48576.5,74431.5,170403.0,160523.75,4582.0,,368762.75,178723.75,172581.5,22524.25,34943.25,41.5,,43.05,41.03,41.38,41.96,41.99,41.99,41.52,,41.27,42.8,42.3,,55.31,41.52,42.35,573707.25,777535.5,2019,41.5,-3.8400000000000034,False,573707.25
2019-03-21,2019-03-22,1503161.0,1528272.25,25111.25,1116921.75,115156.5,48596.75,87593.25,133959.75,164686.25,4592.0,,382342.0,175211.25,167576.0,20935.0,34439.75,39.79,,40.27,38.77,39.01,39.94,39.86,40.21,39.84,,38.94,40.75,39.94,,54.37,40.18,40.7,554584.5,780504.0,2019,39.79,-1.7100000000000009,False,554584.5
2019-03-22,2019-03-23,1450554.0,1474275.25,23721.25,1173284.75,115165.5,47416.75,28501.5,84605.5,164162.25,4608.5,,399901.0,170576.0,167402.75,22202.5,34871.0,40.57,,40.51,40.43,40.98,40.45,40.55,40.72,40.57,,39.86,40.59,40.78,,54.85,43.53,41.19,444460.0,794953.25,2019,40.57,0.7800000000000011,False,444460.0
2019-03-23,2019-03-24,1238722.0,1267386.5,28664.5,888148.75,114577.75,44356.25,44031.5,150829.25,155712.5,4501.25,,373650.0,80885.75,111690.0,18256.0,36579.25,35.61,,36.28,35.24,35.24,35.6,36.66,38.23,35.62,,33.25,34.48,33.93,,45.11,35.62,36.13,514008.5,621061.0,2019,35.61,-4.960000000000001,False,514008.5
2019-03-24,2019-03-25,1150793.5,1191399.25,40605.75,833839.5,114913.25,43182.5,55343.5,124076.5,137534.0,4673.75,,323104.25,63209.75,95856.75,15991.0,36172.5,33.46,,34.1,33.37,34.08,33.35,34.3,38.35,33.48,,33.44,30.02,31.18,,46.69,33.61,32.62,479723.5,534334.25,2019,33.46,-2.1499999999999986,False,479723.5
2019-03-25,2019-03-26,1470318.0,1512962.5,42644.5,775785.5,114114.0,43903.0,121070.0,467420.75,106041.75,4854.25,,296132.75,95052.25,102581.5,25736.5,36819.25,32.29,,34.47,32.43,36.49,33.86,34.3,40.12,32.74,,38.06,36.73,32.09,,51.01,49.57,45.72,857403.75,556322.25,2019,32.29,-1.1700000000000017,False,857403.75
2019-03-26,2019-03-27,1500354.75,1527704.25,27349.5,958886.5,115035.25,44716.25,93104.25,364238.5,84125.5,4963.5,,368667.25,134860.0,121643.0,23456.0,37215.5,36.5,,38.99,37.81,38.7,37.29,38.3,40.42,36.68,,39.49,38.63,37.02,,52.26,41.87,45.18,706183.25,685841.75,2019,36.5,4.210000000000001,False,706183.25
2019-03-27,2019-03-28,1491444.5,1517369.0,25924.5,1157737.5,114769.75,43910.5,60815.0,182078.25,90813.75,4966.75,,390082.5,149671.0,162379.5,18470.75,34682.5,40.19,,40.34,40.1,40.15,39.97,40.15,40.56,40.19,,39.82,40.48,39.33,,49.86,41.78,43.52,497354.0,755286.25,2019,40.19,3.6899999999999977,False,497354.0
2019-03-28,2019-03-29,1465253.5,1489452.5,24199.0,1248754.5,112437.5,44454.25,15245.5,100636.75,100616.75,4751.25,,391733.75,149388.25,179131.5,27454.0,34945.25,42.32,,42.24,42.32,42.32,40.48,41.99,40.74,42.33,,38.15,41.68,42.3,,50.73,46.14,47.13,378142.0,782652.75,2019,42.32,2.1300000000000026,False,378142.0
2019-03-29,2019-03-30,1416603.0,1444204.5,27601.5,1099508.75,112371.0,41935.75,55111.75,91013.5,170969.0,4499.5,,379472.25,94698.25,160434.0,22392.25,35011.25,39.85,,40.26,37.51,38.1,39.34,39.75,39.56,39.86,,28.43,39.56,39.17,,56.36,46.34,45.72,475900.5,692008.0,2019,39.85,-2.469999999999999,False,475900.5
2019-03-30,2019-03-31,1193620.75,1222453.0,28832.25,839179.25,114527.0,41693.75,32931.0,121279.0,200231.5,4282.25,,313862.25,63880.25,90121.75,23978.5,35068.0,35.04,,36.03,32.88,32.88,34.05,36.69,38.35,35.05,,31.98,34.09,35.03,,48.39,37.6,38.74,514944.5,526910.75,2019,35.04,-4.810000000000002,False,514944.5
2019-03-31,2019-04-01,1086717.5,1145613.75,58896.25,670752.0,109428.5,37775.75,53999.75,195836.0,166129.75,3887.25,,254421.0,50508.0,71177.5,11441.0,30276.0,28.63,,30.53,26.84,26.86,26.68,33.38,38.7,28.67,,28.85,28.93,30.7,,47.6,28.75,32.63,567057.0,417823.5,2019,28.63,-6.41,False,567057.0
2019-04-01,2019-04-02,1401401.0,1424712.25,23311.25,891577.75,113337.0,41229.75,31084.0,269929.0,208810.25,4580.25,,352498.0,74543.75,124570.25,27445.0,32855.5,38.01,,37.64,39.28,39.36,36.67,38.12,40.11,38.02,,39.0,36.07,37.73,,57.64,54.36,48.85,668970.25,611912.5,2019,38.01,9.379999999999999,False,668970.25
2019-04-02,2019-04-03,1475367.75,1505687.25,30319.5,851462.75,113001.25,43372.75,90034.5,361785.5,172085.0,4379.0,,365680.25,97494.25,112661.75,30518.25,32109.75,33.85,,36.66,33.1,35.07,35.73,38.92,38.59,34.29,,35.1,36.45,35.74,,56.27,45.92,51.21,784658.0,638464.25,2019,33.85,-4.159999999999997,False,784658.0
2019-04-03,2019-04-04,1470548.5,1496209.0,25660.5,1157288.75,113721.0,47996.0,34026.0,162761.5,116472.25,4631.25,,387989.5,184214.75,171048.0,32960.25,32666.5,42.24,,42.88,41.33,42.24,42.93,42.23,40.35,42.39,,39.47,41.84,42.17,,63.73,45.3,47.0,479608.0,808879.0,2019,42.24,8.39,False,479608.0
2019-04-04,2019-04-05,1479480.75,1508862.0,29381.25,1211851.0,114371.0,53026.75,25492.75,138448.25,103688.75,4901.25,,365620.25,210148.0,201263.25,35715.0,32305.75,42.02,,44.09,40.47,42.02,43.8,42.66,39.63,42.27,,39.08,42.76,42.74,,60.67,52.42,47.92,439928.75,845052.25,2019,42.02,-0.21999999999999886,False,439928.75
2019-04-05,2019-04-06,1455781.5,1484965.0,29183.5,1247517.75,114150.5,53279.75,44421.5,84663.0,79179.25,4838.75,,364169.25,205733.5,191188.75,32247.0,32463.5,42.28,,42.96,40.94,42.09,43.53,42.08,39.78,42.55,,39.5,42.77,42.41,,52.31,42.98,44.69,380532.75,825802.0,2019,42.28,0.259999999999998,False,380532.75
2019-04-06,2019-04-07,1207006.75,1234073.25,27066.5,858580.0,113803.5,47990.75,34610.75,143394.25,170421.75,4443.5,,335547.25,135872.75,101489.0,19120.0,27254.0,38.33,,39.51,39.11,39.11,39.13,41.57,39.99,38.42,,38.5,39.0,36.78,,51.21,45.33,44.58,514664.5,619283.0,2019,38.33,-3.950000000000003,False,514664.5
2019-04-07,2019-04-08,1099407.25,1136785.0,37377.75,741607.75,110764.5,43877.5,17585.5,156688.75,183525.25,4233.0,,326538.0,105490.0,88217.0,12568.5,27483.25,37.98,,38.37,40.25,40.3,38.37,38.27,39.98,38.0,,39.42,35.98,35.06,,52.31,39.87,38.44,516674.5,560296.75,2019,37.98,-0.3500000000000014,False,516674.5
2019-04-08,2019-04-09,1397479.0,1415683.75,18204.75,1042992.5,103044.75,44475.5,67269.0,144778.25,142439.25,4116.75,,360101.5,215077.25,142191.0,30386.25,28117.0,44.4,,45.42,41.3,41.3,45.42,44.25,41.63,44.64,,41.1,45.14,44.08,,56.16,59.4,59.02,506123.5,775873.0,2019,44.4,6.420000000000002,False,506123.5
2019-04-09,2019-04-10,1448933.25,1475889.5,26956.25,1020488.0,103097.0,43659.5,59860.0,226904.0,141681.25,4554.25,,359562.0,189157.0,156785.5,23400.25,36841.0,41.99,,42.51,41.99,41.94,42.72,41.97,42.77,42.15,,41.9,43.91,43.0,,59.7,59.63,58.1,579756.0,765745.75,2019,41.99,-2.4099999999999966,False,579756.0
2019-04-10,2019-04-11,1448489.25,1479823.75,31334.5,995509.25,104075.25,43982.5,47747.5,254359.75,150872.75,4815.75,,374194.0,161088.25,166522.25,19368.25,37247.5,42.82,,42.33,43.61,43.82,44.07,42.28,44.06,43.1,,43.77,43.43,43.06,,61.72,60.48,60.03,605853.5,758420.25,2019,42.82,0.8299999999999983,False,605853.5
2019-04-11,2019-04-12,1436482.75,1461885.75,25403.0,1052057.25,104459.25,43813.5,18662.0,217161.25,148602.25,5155.5,,368556.75,193030.75,169387.25,25589.75,38147.75,44.74,,44.74,47.47,47.83,44.74,44.74,46.87,44.74,,47.79,46.17,45.7,,62.19,49.29,58.67,537853.75,794712.25,2019,44.74,1.9200000000000017,False,537853.75
2019-04-12,2019-04-13,1440509.0,1464919.75,24410.75,1129668.0,106544.25,44160.5,32260.0,168119.25,110461.75,5217.75,,367780.25,186714.0,182491.75,26567.75,39086.0,44.9,,44.9,46.6,46.74,44.9,44.9,46.38,44.9,,46.65,46.43,45.54,,61.05,56.06,55.69,466763.5,802639.75,2019,44.9,0.1599999999999966,False,466763.5
2019-04-13,2019-04-14,1254600.0,1277552.75,22952.75,865726.25,113980.0,44514.5,79293.0,188683.5,120897.25,4923.0,,361645.0,118561.5,133147.25,17763.25,39441.0,41.42,,42.14,42.58,43.93,42.96,42.12,44.02,41.76,,43.93,42.16,41.29,,55.36,43.21,48.86,552291.25,670558.0,2019,41.42,-3.479999999999997,False,552291.25
2019-04-14,2019-04-15,1160434.0,1194084.75,33650.75,722740.0,113891.75,39358.0,87165.25,235914.25,114614.5,4915.25,,354210.75,89000.25,103457.25,17292.5,38810.0,37.25,,40.31,37.93,37.93,41.57,39.9,43.12,38.12,,41.87,40.72,38.36,,55.83,38.12,38.8,595859.0,602770.75,2019,37.25,-4.170000000000002,False,595859.0
2019-04-15,2019-04-16,1406356.0,1441890.0,35534.0,810281.75,111171.75,37431.0,96440.0,278314.0,221320.25,4725.25,,358547.75,107856.5,116938.0,26696.75,38685.0,41.83,,44.91,44.35,44.74,46.91,44.01,45.2,45.08,,45.81,46.85,42.1,,55.63,48.58,45.38,749402.25,648724.0,2019,41.83,4.579999999999998,False,749402.25
2019-04-16,2019-04-17,1450432.0,1479883.0,29451.0,802942.75,111980.0,38816.0,109063.5,322327.75,216098.0,4791.25,,327462.0,97298.5,142434.25,29852.5,38116.0,41.62,,42.93,42.86,45.35,45.25,41.79,44.81,44.67,,45.16,47.95,41.8,,57.26,49.52,50.41,803076.5,635163.25,2019,41.62,-0.21000000000000085,False,803076.5
2019-04-17,2019-04-18,1429293.25,1464644.75,35351.5,834069.25,112839.25,40910.0,107794.0,290414.75,197015.25,4591.75,,335032.25,109041.5,156369.5,24085.5,38170.0,40.81,,42.32,42.32,42.32,42.26,41.83,43.9,41.24,,43.88,43.08,42.15,,58.78,56.34,55.19,753565.0,662698.75,2019,40.81,-0.8099999999999952,False,753565.0
2019-04-18,2019-04-19,1374105.0,1419359.75,45254.75,672407.25,112282.0,40551.25,104139.5,367221.75,230336.5,4361.25,,275412.25,77171.0,108268.75,33504.75,38103.5,40.84,,41.51,43.55,43.76,41.55,41.99,43.56,41.99,,43.56,40.73,39.04,,54.63,51.94,51.63,858892.25,532460.25,2019,40.84,0.030000000000001137,False,858892.25
2019-04-19,2019-04-20,1078212.5,1122350.75,44138.25,508536.0,111727.5,40425.75,63830.25,271545.0,234301.25,3926.5,,221473.75,39149.5,71928.0,22754.25,36331.75,33.84,,36.56,41.6,41.6,36.3,41.32,42.3,37.33,,41.6,35.92,32.89,,50.54,45.77,44.47,725756.25,391637.25,2019,33.84,-7.0,False,725756.25
2019-04-20,2019-04-21,1065485.75,1095553.25,30067.5,650263.75,112287.5,41574.5,23015.0,157843.75,234363.25,4006.5,,220531.0,41579.0,80610.75,20349.25,34286.75,34.52,,31.36,41.83,41.9,30.31,36.79,41.88,34.54,,41.68,35.88,36.98,,46.42,35.57,42.18,573090.5,397356.75,2019,34.52,0.6799999999999997,False,573090.5
2019-04-21,2019-04-22,964764.5,998541.25,33776.75,588560.75,111830.25,40891.25,14444.25,125561.5,236198.0,3862.0,,189161.75,42261.25,62070.5,23277.75,33058.0,31.6,,30.47,38.29,38.51,30.88,33.14,41.46,31.54,,38.24,29.75,31.88,,40.08,31.54,33.59,532787.25,349829.25,2019,31.6,-2.9200000000000017,False,532787.25
2019-04-22,2019-04-23,1016543.0,1070063.75,53520.75,266736.5,109316.0,42627.0,94275.25,423108.25,232423.0,3533.5,,117289.25,40127.0,49308.5,7989.25,31238.75,-14.01,,5.56,17.8,28.06,10.86,36.37,40.12,-7.27,,35.62,15.33,3.97,,37.01,20.94,25.88,905283.0,245952.75,2019,-14.01,-45.61,False,905283.0
2019-04-23,2019-04-24,1337117.75,1367869.0,30751.25,404071.0,109827.0,45804.5,115580.25,634233.5,183233.0,3887.0,,130450.5,47696.0,79276.75,37094.75,34203.5,14.75,,29.37,14.55,16.12,26.94,42.51,40.8,18.59,,35.52,22.49,24.03,,62.78,50.38,48.7,1092565.25,328721.5,2019,14.75,28.759999999999998,False,1092565.25
2019-04-24,2019-04-25,1386082.75,1430405.25,44322.5,668483.25,109831.75,45823.5,121358.0,392762.0,203479.5,3928.5,,205744.25,47471.0,83070.5,22491.5,26493.25,34.7,,34.64,30.15,31.35,33.39,38.13,39.82,34.59,,31.24,32.52,34.49,,56.16,41.42,49.55,877183.25,385270.5,2019,34.7,19.950000000000003,False,877183.25
2019-04-25,2019-04-26,1386302.25,1414816.5,28514.25,831649.25,109968.0,50664.75,59956.75,287790.75,206905.5,3732.75,,231502.25,76029.5,109409.5,32482.75,26841.0,39.31,,34.23,40.76,40.97,28.66,40.95,40.51,38.73,,40.71,34.66,38.32,,45.02,40.44,44.97,719018.5,476265.0,2019,39.31,4.609999999999999,False,719018.5
2019-04-26,2019-04-27,1376960.75,1402975.0,26014.25,993591.0,111279.25,53721.0,18597.5,258180.5,106591.75,3892.75,,259258.25,105206.75,123879.25,31489.5,30999.0,43.54,,41.32,43.38,43.48,39.97,43.28,41.16,42.95,,42.86,39.51,41.9,,47.98,44.26,42.01,552262.75,550832.75,2019,43.54,4.229999999999997,False,552262.75
2019-04-27,2019-04-28,1180764.75,1206640.5,25875.75,782802.75,112355.0,52886.5,43677.25,230874.75,123410.0,4252.75,,242432.0,62373.75,76937.75,18395.75,37033.25,31.99,,17.14,33.27,33.3,24.26,33.89,33.63,31.99,,32.85,32.83,33.84,,43.34,35.04,34.06,567456.25,437172.5,2019,31.99,-11.55,False,567456.25
2019-04-28,2019-04-29,1091846.0,1136516.75,44670.75,840289.5,112224.5,50800.75,8566.75,111821.25,131168.5,4383.25,,284110.5,72796.0,81134.0,13013.0,36939.25,35.09,,34.57,34.73,34.73,33.46,38.54,34.16,34.71,,25.25,34.0,33.72,,36.21,34.71,33.72,418965.0,487992.75,2019,35.09,3.100000000000005,False,418965.0
2019-04-29,2019-04-30,1391408.75,1410000.25,18591.5,1030071.25,111048.75,51359.25,35169.5,225265.75,100902.25,4283.25,,323064.5,137109.75,128362.5,30442.25,37352.25,43.15,,43.01,43.15,43.15,42.06,43.31,40.2,43.11,,39.54,43.16,46.14,,49.35,43.66,46.64,528028.75,656331.25,2019,43.15,8.059999999999995,False,528028.75
2019-04-30,2019-05-01,1374385.25,1403281.0,28895.75,1004110.75,112341.75,50273.0,22426.0,153703.0,194145.5,4145.75,,310104.75,141777.0,129498.5,28813.5,36589.5,42.87,,42.86,43.49,43.73,42.85,42.87,39.44,42.87,,37.06,42.41,43.05,,52.22,45.96,43.8,537035.0,646783.25,2019,42.87,-0.28000000000000114,False,537035.0
2019-05-01,2019-05-02,1084958.25,1132669.0,47710.75,620957.75,112274.75,46400.75,62497.25,215540.75,185962.5,4141.75,,208325.25,59262.5,74459.5,8015.25,35317.75,25.47,,30.76,24.69,24.69,28.34,39.01,36.01,25.78,,17.51,27.08,26.07,,45.84,25.78,26.17,626817.75,385380.25,2019,25.47,-17.4,False,626817.75
2019-05-02,2019-05-03,1365348.5,1379883.75,14535.25,750733.5,112504.75,45589.75,100665.5,350599.0,163350.5,4084.75,,235899.75,97647.25,104480.25,25949.5,36949.75,37.94,,39.83,30.46,30.46,38.93,40.9,37.85,39.24,,24.71,38.34,39.4,,57.34,41.96,48.29,776794.25,500926.5,2019,37.94,12.469999999999999,False,776794.25
2019-05-03,2019-05-04,1390529.0,1419446.75,28917.75,851951.25,110830.25,51497.0,100619.5,311541.25,126417.0,4336.75,,259401.75,111249.0,135939.25,30522.25,38799.25,40.7,,40.85,39.39,40.29,40.78,40.85,39.94,40.73,,37.68,41.03,42.58,,58.71,43.06,50.7,705241.75,575911.5,2019,40.7,2.760000000000005,False,705241.75
2019-05-04,2019-05-05,1214595.5,1242952.0,28356.5,779859.5,110444.25,46933.25,86976.0,230952.25,116807.75,4322.5,,234288.0,109031.25,89400.75,15181.0,38143.0,39.51,,38.51,39.66,39.79,38.57,40.08,41.06,39.52,,39.9,37.87,38.14,,55.44,39.52,38.57,596436.0,486044.0,2019,39.51,-1.1900000000000048,False,596436.0
2019-05-05,2019-05-06,1117094.0,1157919.75,40825.75,712615.25,111077.5,45594.75,87382.25,162522.5,154574.0,4189.5,,217008.25,89053.0,78342.0,14287.0,37122.0,30.49,,32.08,30.49,30.49,31.33,38.75,41.16,30.47,,38.23,34.6,21.9,,45.61,30.47,30.8,565340.5,435812.25,2019,30.49,-9.02,False,565340.5
2019-05-06,2019-05-07,1421621.0,1442903.0,21282.0,940302.0,109682.25,48636.0,99237.5,241205.0,140876.5,4214.0,,309338.0,160994.5,117366.5,30012.25,37481.0,44.29,,44.95,41.99,44.18,44.76,45.94,43.34,44.33,,42.45,43.17,43.1,,52.05,47.94,45.1,643851.25,655192.25,2019,44.29,13.8,False,643851.25
2019-05-07,2019-05-08,1438540.25,1461541.25,23001.0,1133473.75,110456.5,49334.75,37587.25,92597.0,174882.25,4260.0,,347533.0,212530.5,140621.25,31731.5,37279.25,50.47,,51.23,45.27,50.47,50.02,51.37,43.74,50.52,,43.46,49.06,46.91,,56.04,50.65,49.14,469117.75,769695.5,2019,50.47,6.18,False,469117.75
2019-05-08,2019-05-09,1450336.25,1473479.5,23143.25,1002064.0,109576.25,49759.0,60063.25,274631.5,113577.5,4339.0,,340845.25,160832.75,129053.75,21408.5,36931.5,39.47,,38.92,41.31,41.31,38.4,40.14,42.99,39.5,,40.64,41.71,31.22,,59.59,49.43,46.17,611946.5,689071.75,2019,39.47,-11.0,False,611946.5
2019-05-09,2019-05-10,1428003.5,1455995.75,27992.25,1023963.0,105903.5,47681.75,51315.0,210748.75,141976.75,4359.0,,324142.5,156837.75,132445.75,23427.5,30571.25,45.25,,45.44,45.25,45.25,44.66,45.44,43.72,45.25,,40.01,42.65,43.46,,56.07,49.88,55.15,561984.75,667424.75,2019,45.25,5.780000000000001,False,561984.75
2019-05-10,2019-05-11,1407907.25,1429663.25,21756.0,1036496.25,109824.25,50574.75,31383.5,194657.5,145370.0,4494.5,,352674.75,166177.5,139654.0,31301.75,38674.5,44.79,,45.01,43.28,44.57,44.88,45.3,43.39,44.88,,38.02,46.42,45.75,,54.98,51.01,53.3,536304.5,728482.5,2019,44.79,-0.46000000000000085,False,536304.5
2019-05-11,2019-05-12,1197600.75,1219618.5,22017.75,833800.0,110063.75,48234.25,29226.25,224428.5,110146.0,4479.75,,308060.25,85004.0,99172.5,8790.75,38248.75,37.61,,37.4,37.76,37.76,33.34,40.22,42.08,37.71,,37.91,38.53,36.22,,51.99,38.02,42.26,526578.5,539276.25,2019,37.61,-7.18,False,526578.5
2019-05-12,2019-05-13,1089621.0,1141811.75,52190.75,511226.5,109589.0,50289.25,67672.75,329257.5,181464.25,4190.75,,187765.25,41285.25,67207.75,11839.0,37256.75,19.42,,25.74,19.55,19.55,23.53,39.06,41.89,20.82,,11.99,20.59,22.34,,44.75,29.15,23.76,742463.5,345354.0,2019,19.42,-18.189999999999998,False,742463.5
2019-05-13,2019-05-14,1374208.75,1407277.75,33069.0,850661.0,109419.25,49640.75,27521.0,258029.5,237997.25,4121.0,,276699.25,119532.75,99517.5,17136.25,38210.0,39.23,,40.27,41.04,41.42,39.21,41.14,42.78,39.23,,39.37,41.57,40.09,,56.04,43.43,40.84,686728.75,551095.75,2019,39.23,19.809999999999995,False,686728.75
2019-05-14,2019-05-15,1404669.5,1427886.0,23216.5,948645.75,108868.5,48951.75,9982.5,238895.75,207145.5,4059.75,,299678.0,130540.5,107199.75,13460.25,36966.25,41.01,,40.71,43.91,46.65,40.57,40.98,42.96,40.92,,46.15,41.98,44.78,,53.62,43.17,45.11,617903.75,587844.75,2019,41.01,1.7800000000000011,False,617903.75
2019-05-15,2019-05-16,1433074.0,1447773.5,14699.5,1018254.5,109816.75,46494.5,12119.75,223298.75,179401.0,4065.75,,332592.5,134714.25,115231.25,19236.5,31439.0,40.85,,40.76,42.8,45.83,40.72,40.74,42.38,40.85,,45.73,42.36,45.7,,53.95,43.31,46.43,575196.5,633213.5,2019,40.85,-0.1599999999999966,False,575196.5
2019-05-16,2019-05-17,1455617.75,1472730.0,17112.25,1079326.75,110199.75,44991.5,67293.0,211268.25,97729.75,4101.5,,338800.75,147736.0,129681.0,20050.5,38680.75,39.73,,39.73,39.73,39.73,39.73,39.73,39.98,39.73,,39.35,41.46,45.14,,52.19,47.89,49.08,535583.75,674949.0,2019,39.73,-1.1200000000000045,False,535583.75
2019-05-17,2019-05-18,1402751.0,1418943.75,16192.75,1050933.0,110974.75,47915.75,73612.5,107549.5,170656.0,4013.0,,324395.0,146418.5,123579.5,26024.75,37087.75,42.95,,42.4,41.05,42.95,42.11,42.88,39.93,42.95,,39.43,39.67,41.45,,51.61,50.33,48.72,514721.5,657505.5,2019,42.95,3.220000000000006,False,514721.5
2019-05-18,2019-05-19,1158686.0,1187128.75,28442.75,783245.0,109971.25,44742.5,39791.75,114787.5,220861.75,3448.0,,304219.25,113253.75,94443.0,19745.0,34075.0,37.19,,36.96,37.57,37.57,36.85,37.18,37.9,37.19,,33.54,37.25,35.86,,43.99,37.19,39.41,533602.75,565736.0,2019,37.19,-5.760000000000005,False,533602.75
2019-05-19,2019-05-20,1073012.5,1112390.0,39377.5,732709.5,108689.25,43952.25,28851.25,103156.5,208295.25,3333.75,,287967.75,96654.0,74001.0,11507.75,33121.0,35.36,,35.26,37.21,37.3,35.22,35.35,37.06,35.35,,37.03,33.46,33.35,,43.89,35.4,34.86,496278.25,503251.5,2019,35.36,-1.8299999999999983,False,496278.25
2019-05-20,2019-05-21,1393622.25,1413258.0,19635.75,1100649.5,109280.75,53622.25,22521.0,168712.75,101739.0,3250.5,,337798.25,157073.0,133682.5,35258.5,28119.25,46.29,,45.73,46.29,46.33,45.49,46.22,41.39,46.3,,46.32,44.18,44.99,,47.98,46.94,46.67,459126.25,691931.5,2019,46.29,10.93,False,459126.25
2019-05-21,2019-05-22,1453517.0,1476701.75,23184.75,991873.5,109841.25,48206.5,64604.75,313009.0,84029.75,3233.0,,328153.75,132938.25,117031.5,19104.75,35539.5,43.29,,42.88,43.29,43.3,42.65,42.93,40.1,43.39,,43.3,41.96,41.73,,48.37,47.16,47.8,622924.25,632767.75,2019,43.29,-3.0,False,622924.25
2019-05-22,2019-05-23,1425322.75,1449076.0,23753.25,912589.75,109999.5,49144.5,59558.5,351129.5,102045.0,3316.0,,320666.75,128367.75,114075.25,24037.0,35719.75,40.08,,40.08,40.13,40.56,40.08,40.08,38.69,40.08,,40.41,40.42,40.93,,47.76,40.43,42.35,675193.0,622866.5,2019,40.08,-3.210000000000001,False,675193.0
