Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Feb 26, 2024;Feb 27, 2024;1,399,382.00;1,428,722.50;29,340.50;973,809.75
Feb 27, 2024;Feb 28, 2024;1,429,045.75;1,449,852.25;20,806.50;1,190,123.00
Feb 28, 2024;Feb 29, 2024;1,436,330.25;1,463,724.75;27,394.50;1,181,705.25
Feb 29, 2024;Mar 1, 2024;1,453,382.50;1,484,567.75;31,185.25;782,121.25
Mar 1, 2024;Mar 2, 2024;1,399,353.50;1,419,481.00;20,127.50;916,343.25
Mar 2, 2024;Mar 3, 2024;1,185,000.50;1,221,485.25;36,484.75;635,843.00
Mar 3, 2024;Mar 4, 2024;1,112,723.50;1,148,147.00;35,423.50;566,631.00
Mar 4, 2024;Mar 5, 2024;1,411,423.25;1,428,599.25;17,176.00;1,125,866.75
Mar 5, 2024;Mar 6, 2024;1,464,541.50;1,490,976.00;26,434.50;1,079,938.75
Mar 6, 2024;Mar 7, 2024;1,431,877.75;1,452,061.75;20,184.00;1,162,557.00
Mar 7, 2024;Mar 8, 2024;1,423,678.00;1,443,544.25;19,866.25;977,873.25
Mar 8, 2024;Mar 9, 2024;1,379,269.25;1,419,045.00;39,775.75;533,499.25
Mar 9, 2024;Mar 10, 2024;1,221,117.25;1,264,848.75;43,731.50;361,144.25
Mar 10, 2024;Mar 11, 2024;1,171,143.25;1,212,211.50;41,068.25;325,153.50
Mar 11, 2024;Mar 12, 2024;1,405,393.50;1,426,698.00;21,304.50;807,425.00
Mar 12, 2024;Mar 13, 2024;1,412,513.25;1,430,517.75;18,004.50;1,177,794.00
Mar 13, 2024;Mar 14, 2024;1,423,990.00;1,447,524.50;23,534.50;1,038,467.00
Mar 14, 2024;Mar 15, 2024;1,398,288.50;1,433,789.50;35,501.00;832,317.00
Mar 15, 2024;Mar 16, 2024;1,382,702.75;1,420,493.75;37,791.00;591,030.25
Mar 16, 2024;Mar 17, 2024;1,217,161.75;1,267,408.00;50,246.25;449,333.25
Mar 17, 2024;Mar 18, 2024;1,102,700.75;1,138,990.75;36,290.00;676,841.50
Mar 18, 2024;Mar 19, 2024;1,369,294.75;1,392,523.25;23,228.50;968,893.00
Mar 19, 2024;Mar 20, 2024;1,387,820.75;1,421,219.25;33,398.50;998,313.00
Mar 20, 2024;Mar 21, 2024;1,355,589.25;1,385,205.50;29,616.25;1,081,468.25
Mar 21, 2024;Mar 22, 2024;1,368,859.00;1,388,678.25;19,819.25;909,224.50
Mar 22, 2024;Mar 23, 2024;1,368,782.75;1,406,582.75;37,800.00;748,196.25
Mar 23, 2024;Mar 24, 2024;1,183,285.25;1,228,229.50;44,944.25;458,269.00
Mar 24, 2024;Mar 25, 2024;1,136,911.00;1,204,207.75;67,296.75;208,826.00
Mar 25, 2024;Mar 26, 2024;1,322,880.75;1,342,824.25;19,943.50;814,065.75
Mar 26, 2024;Mar 27, 2024;1,376,795.75;1,400,213.00;23,417.25;709,147.25
Mar 27, 2024;Mar 28, 2024;1,368,202.50;1,400,631.25;32,428.75;908,524.50
Mar 28, 2024;Mar 29, 2024;1,352,206.00;1,387,465.25;35,259.25;586,935.00
Mar 29, 2024;Mar 30, 2024;1,122,028.25;1,182,311.75;60,283.50;412,707.25
Mar 30, 2024;Mar 31, 2024;1,072,349.50;1,102,076.25;29,726.75;644,194.25
Mar 31, 2024;Apr 1, 2024;864,718.00;906,499.50;41,781.50;524,394.50
Apr 1, 2024;Apr 2, 2024;1,041,487.00;1,067,919.00;26,432.00;568,124.50
Apr 2, 2024;Apr 3, 2024;1,326,668.50;1,394,968.00;68,299.50;333,119.00
Apr 3, 2024;Apr 4, 2024;1,349,412.75;1,372,430.00;23,017.25;846,147.00
Apr 4, 2024;Apr 5, 2024;1,355,950.00;1,397,191.50;41,241.50;509,662.25
Apr 5, 2024;Apr 6, 2024;1,321,410.00;1,359,571.75;38,161.75;450,324.00
Apr 6, 2024;Apr 7, 2024;1,113,232.50;1,157,597.50;44,365.00;362,204.50
Apr 7, 2024;Apr 8, 2024;1,043,015.00;1,111,525.00;68,510.00;358,301.75
Apr 8, 2024;Apr 9, 2024;1,265,132.50;1,302,323.25;37,190.75;839,050.25
Apr 9, 2024;Apr 10, 2024;1,339,949.50;1,373,208.00;33,258.50;596,776.75
Apr 10, 2024;Apr 11, 2024;1,349,295.50;1,401,620.50;52,325.00;727,130.75
Apr 11, 2024;Apr 12, 2024;1,359,908.75;1,402,741.00;42,832.25;686,307.50
Apr 12, 2024;Apr 13, 2024;1,320,189.00;1,361,612.75;41,423.75;666,249.50
Apr 13, 2024;Apr 14, 2024;1,105,669.00;1,158,901.00;53,232.00;366,972.75
Apr 14, 2024;Apr 15, 2024;1,056,624.00;1,123,735.25;67,111.25;289,459.00
Apr 15, 2024;Apr 16, 2024;1,288,905.75;1,321,043.25;32,137.50;648,761.50
Apr 16, 2024;Apr 17, 2024;1,368,465.50;1,417,293.75;48,828.25;600,494.25
Apr 17, 2024;Apr 18, 2024;1,347,067.50;1,378,243.50;31,176.00;1,008,026.50
Apr 18, 2024;Apr 19, 2024;1,352,113.50;1,382,634.50;30,521.00;918,419.75
Apr 19, 2024;Apr 20, 2024;1,366,390.75;1,412,338.75;45,948.00;495,687.25
Apr 20, 2024;Apr 21, 2024;1,150,676.25;1,196,863.50;46,187.25;570,207.00
Apr 21, 2024;Apr 22, 2024;1,090,198.75;1,138,932.25;48,733.50;586,588.75
Apr 22, 2024;Apr 23, 2024;1,329,936.75;1,357,158.25;27,221.50;940,023.50
Apr 23, 2024;Apr 24, 2024;1,362,938.75;1,393,337.75;30,399.00;937,301.50
Apr 24, 2024;Apr 25, 2024;1,374,619.75;1,407,521.00;32,901.25;882,016.00
Apr 25, 2024;Apr 26, 2024;1,359,405.75;1,389,336.75;29,931.00;946,744.50
Apr 26, 2024;Apr 27, 2024;1,317,475.00;1,342,205.75;24,730.75;854,733.50
Apr 27, 2024;Apr 28, 2024;1,104,069.00;1,137,671.50;33,602.50;568,648.25
Apr 28, 2024;Apr 29, 2024;1,055,036.75;1,106,609.25;51,572.50;297,017.75
Apr 29, 2024;Apr 30, 2024;1,249,768.25;1,279,690.75;29,922.50;740,939.75
Apr 30, 2024;May 1, 2024;1,265,943.50;1,295,532.75;29,589.25;650,703.00
May 1, 2024;May 2, 2024;977,648.50;1,024,993.75;47,345.25;208,201.75
May 2, 2024;May 3, 2024;1,248,289.25;1,301,487.75;53,198.50;346,306.75
May 3, 2024;May 4, 2024;1,287,554.25;1,313,320.50;25,766.25;712,478.75
May 4, 2024;May 5, 2024;1,079,405.50;1,114,819.50;35,414.00;722,631.25
May 5, 2024;May 6, 2024;1,031,532.75;1,077,912.75;46,380.00;443,658.25
May 6, 2024;May 7, 2024;1,289,584.25;1,310,141.25;20,557.00;939,191.50
May 7, 2024;May 8, 2024;1,316,889.75;1,336,016.25;19,126.50;1,001,717.25
May 8, 2024;May 9, 2024;1,278,744.25;1,306,862.50;28,118.25;956,360.00
May 9, 2024;May 10, 2024;1,016,763.50;1,056,685.00;39,921.50;609,013.75
May 10, 2024;May 11, 2024;1,097,757.50;1,135,340.00;37,582.50;689,605.00
May 11, 2024;May 12, 2024;1,016,886.75;1,055,842.25;38,955.50;555,956.50
May 12, 2024;May 13, 2024;973,127.25;1,023,939.50;50,812.25;314,309.75
May 13, 2024;May 14, 2024;1,260,027.50;1,297,513.25;37,485.75;483,888.75
May 14, 2024;May 15, 2024;1,293,651.25;1,335,627.75;41,976.50;386,166.00
May 15, 2024;May 16, 2024;1,287,045.75;1,325,712.00;38,666.25;456,144.25
May 16, 2024;May 17, 2024;1,310,088.00;1,356,637.75;46,549.75;549,816.50
May 17, 2024;May 18, 2024;1,278,607.50;1,316,755.00;38,147.50;598,227.50
May 18, 2024;May 19, 2024;1,073,761.50;1,109,403.75;35,642.25;629,396.00
May 19, 2024;May 20, 2024;955,874.50;998,932.00;43,057.50;573,733.00
May 20, 2024;May 21, 2024;964,388.50;1,006,564.75;42,176.25;507,284.00
May 21, 2024;May 22, 2024;1,261,562.25;1,296,814.75;35,252.50;615,911.75
May 22, 2024;May 23, 2024;1,307,173.75;1,351,010.00;43,836.25;740,425.50
May 23, 2024;May 24, 2024;1,235,897.25;1,273,666.25;37,769.00;786,692.25
May 24, 2024;May 25, 2024;1,212,960.75;1,230,773.75;17,813.00;852,446.00
May 25, 2024;May 26, 2024;992,192.75;1,029,759.75;37,567.00;601,331.00
May 26, 2024;May 27, 2024;972,830.25;1,021,331.00;48,500.75;520,477.50
May 27, 2024;May 28, 2024;1,209,857.75;1,240,761.00;30,903.25;800,691.25
May 28, 2024;May 29, 2024;1,208,772.50;1,237,895.50;29,123.00;765,208.00
May 29, 2024;May 30, 2024;1,279,524.00;1,323,937.75;44,413.75;664,121.50
May 30, 2024;May 31, 2024;1,097,436.00;1,123,250.75;25,814.75;767,553.00
May 31, 2024;Jun 1, 2024;1,167,677.50;1,192,851.75;25,174.25;803,708.50
Jun 1, 2024;Jun 2, 2024;1,072,784.75;1,109,355.50;36,570.75;558,734.75
Jun 2, 2024;Jun 3, 2024;1,037,858.25;1,094,005.50;56,147.25;422,231.75
Jun 3, 2024;Jun 4, 2024;1,261,541.50;1,289,466.75;27,925.25;879,714.00
Jun 4, 2024;Jun 5, 2024;1,253,161.00;1,291,544.50;38,383.50;822,238.25
Jun 5, 2024;Jun 6, 2024;1,290,514.00;1,328,833.50;38,319.50;649,243.75
Jun 6, 2024;Jun 7, 2024;1,254,607.50;1,288,587.00;33,979.50;715,016.75
Jun 7, 2024;Jun 8, 2024;1,223,695.00;1,259,010.00;35,315.00;729,069.50
Jun 8, 2024;Jun 9, 2024;1,041,593.75;1,082,532.75;40,939.00;394,944.75
Jun 9, 2024;Jun 10, 2024;984,087.75;1,040,080.50;55,992.75;352,774.50
Jun 10, 2024;Jun 11, 2024;1,238,770.25;1,273,658.25;34,888.00;661,055.00
Jun 11, 2024;Jun 12, 2024;1,288,722.00;1,333,182.00;44,460.00;494,750.75
Jun 12, 2024;Jun 13, 2024;1,297,178.25;1,331,855.75;34,677.50;672,108.50
Jun 13, 2024;Jun 14, 2024;1,265,399.25;1,294,215.75;28,816.50;792,194.00
Jun 14, 2024;Jun 15, 2024;1,258,817.75;1,284,542.75;25,725.00;712,387.50
Jun 15, 2024;Jun 16, 2024;1,049,889.25;1,108,321.75;58,432.50;285,345.00
Jun 16, 2024;Jun 17, 2024;999,384.00;1,057,924.25;58,540.25;363,825.25
Jun 17, 2024;Jun 18, 2024;1,248,698.00;1,286,756.00;38,058.00;798,979.50
Jun 18, 2024;Jun 19, 2024;1,280,398.25;1,301,311.50;20,913.25;892,907.00
Jun 19, 2024;Jun 20, 2024;1,293,133.75;1,320,125.50;26,991.75;878,621.50
Jun 20, 2024;Jun 21, 2024;1,278,746.25;1,310,500.75;31,754.50;890,155.00
Jun 21, 2024;Jun 22, 2024;1,261,185.00;1,285,430.75;24,245.75;896,642.50
Jun 22, 2024;Jun 23, 2024;1,080,581.75;1,134,664.25;54,082.50;424,268.50
Jun 23, 2024;Jun 24, 2024;996,102.25;1,039,074.50;42,972.25;555,016.25
Jun 24, 2024;Jun 25, 2024;1,219,620.75;1,257,486.25;37,865.50;767,087.75
Jun 25, 2024;Jun 26, 2024;1,257,934.75;1,296,710.75;38,776.00;665,224.50
Jun 26, 2024;Jun 27, 2024;1,281,116.25;1,315,893.00;34,776.75;755,874.75
Jun 27, 2024;Jun 28, 2024;1,309,375.75;1,348,737.75;39,362.00;851,920.25
Jun 28, 2024;Jun 29, 2024;1,269,305.50;1,317,998.50;48,693.00;601,429.25
Jun 29, 2024;Jun 30, 2024;1,060,522.25;1,100,460.00;39,937.75;585,463.25
Jun 30, 2024;Jul 1, 2024;1,049,916.50;1,102,703.00;52,786.50;575,895.25
Jul 1, 2024;Jul 2, 2024;1,255,238.75;1,280,621.00;25,382.25;795,361.50
Jul 2, 2024;Jul 3, 2024;1,305,262.75;1,332,048.75;26,786.00;781,102.00
Jul 3, 2024;Jul 4, 2024;1,301,699.75;1,323,988.75;22,289.00;866,645.00
Jul 4, 2024;Jul 5, 2024;1,315,871.50;1,366,536.50;50,665.00;486,264.25
Jul 5, 2024;Jul 6, 2024;1,259,627.00;1,307,940.75;48,313.75;475,727.00
Jul 6, 2024;Jul 7, 2024;1,086,331.25;1,152,743.25;66,412.00;266,166.00
Jul 7, 2024;Jul 8, 2024;983,059.25;1,031,850.25;48,791.00;372,018.75
Jul 8, 2024;Jul 9, 2024;1,213,182.25;1,249,636.50;36,454.25;730,986.75
Jul 9, 2024;Jul 10, 2024;1,274,278.00;1,309,904.75;35,626.75;629,437.75
Jul 10, 2024;Jul 11, 2024;1,323,157.00;1,359,617.50;36,460.50;843,687.25
Jul 11, 2024;Jul 12, 2024;1,275,838.75;1,309,519.25;33,680.50;862,478.25
Jul 12, 2024;Jul 13, 2024;1,259,328.50;1,280,519.00;21,190.50;755,088.75
Jul 13, 2024;Jul 14, 2024;1,067,131.25;1,111,259.50;44,128.25;431,569.50
Jul 14, 2024;Jul 15, 2024;989,230.75;1,045,090.50;55,859.75;409,842.50
Jul 15, 2024;Jul 16, 2024;1,216,637.75;1,251,678.25;35,040.50;658,780.75
Jul 16, 2024;Jul 17, 2024;1,268,339.50;1,313,073.25;44,733.75;584,444.75
Jul 17, 2024;Jul 18, 2024;1,274,574.00;1,321,148.75;46,574.75;660,907.25
Jul 18, 2024;Jul 19, 2024;1,264,553.50;1,299,364.50;34,811.00;837,676.25
Jul 19, 2024;Jul 20, 2024;1,228,499.25;1,263,023.00;34,523.75;795,099.25
Jul 20, 2024;Jul 21, 2024;1,065,072.25;1,107,042.25;41,970.00;537,198.25
Jul 21, 2024;Jul 22, 2024;1,005,621.50;1,052,559.50;46,938.00;531,107.50
Jul 22, 2024;Jul 23, 2024;1,249,415.25;1,293,542.50;44,127.25;714,192.25
Jul 23, 2024;Jul 24, 2024;1,250,083.00;1,284,743.25;34,660.25;757,768.00
Jul 24, 2024;Jul 25, 2024;1,239,784.00;1,286,727.50;46,943.50;705,539.75
Jul 25, 2024;Jul 26, 2024;1,222,179.25;1,263,785.50;41,606.25;769,094.25
Jul 26, 2024;Jul 27, 2024;1,226,108.00;1,261,260.25;35,152.25;818,656.25
Jul 27, 2024;Jul 28, 2024;1,047,631.75;1,079,946.75;32,315.00;790,962.75
Jul 28, 2024;Jul 29, 2024;975,491.25;1,028,966.75;53,475.50;452,085.75
Jul 29, 2024;Jul 30, 2024;1,138,319.00;1,182,338.50;44,019.50;628,978.25
Jul 30, 2024;Jul 31, 2024;1,176,721.75;1,216,691.25;39,969.50;729,252.00
Jul 31, 2024;Aug 1, 2024;1,215,445.00;1,249,542.25;34,097.25;824,724.00
Aug 1, 2024;Aug 2, 2024;1,281,153.50;1,308,534.50;27,381.00;919,854.25
Aug 2, 2024;Aug 3, 2024;1,222,347.75;1,253,428.50;31,080.75;903,605.25
Aug 3, 2024;Aug 4, 2024;1,041,826.75;1,084,907.75;43,081.00;668,692.75
Aug 4, 2024;Aug 5, 2024;1,003,191.25;1,054,742.75;51,551.50;519,764.25
Aug 5, 2024;Aug 6, 2024;1,210,206.75;1,251,424.75;41,218.00;828,101.50
Aug 6, 2024;Aug 7, 2024;1,230,951.00;1,271,609.75;40,658.75;778,279.25
Aug 7, 2024;Aug 8, 2024;1,265,740.00;1,301,953.50;36,213.50;868,462.25
Aug 8, 2024;Aug 9, 2024;1,249,067.25;1,289,347.75;40,280.50;873,842.25
Aug 9, 2024;Aug 10, 2024;1,250,240.00;1,307,952.50;57,712.50;495,022.00
Aug 10, 2024;Aug 11, 2024;1,060,111.00;1,112,939.25;52,828.25;439,726.50
Aug 11, 2024;Aug 12, 2024;992,690.25;1,042,048.50;49,358.25;517,294.75
Aug 12, 2024;Aug 13, 2024;1,234,082.50;1,277,061.50;42,979.00;720,885.00
Aug 13, 2024;Aug 14, 2024;1,300,394.75;1,352,855.75;52,461.00;685,592.75
Aug 14, 2024;Aug 15, 2024;1,295,530.75;1,317,381.25;21,850.50;867,962.00
Aug 15, 2024;Aug 16, 2024;1,241,758.75;1,282,846.75;41,088.00;808,779.25
Aug 16, 2024;Aug 17, 2024;1,230,733.00;1,270,019.75;39,286.75;752,321.00
Aug 17, 2024;Aug 18, 2024;1,058,836.25;1,096,794.75;37,958.50;766,352.25
Aug 18, 2024;Aug 19, 2024;1,000,247.50;1,039,081.00;38,833.50;756,205.75
Aug 19, 2024;Aug 20, 2024;1,201,470.25;1,235,183.75;33,713.50;860,392.75
Aug 20, 2024;Aug 21, 2024;1,251,541.50;1,280,440.75;28,899.25;760,458.50
Aug 21, 2024;Aug 22, 2024;1,274,875.50;1,322,585.50;47,710.00;491,672.25
Aug 22, 2024;Aug 23, 2024;1,245,999.50;1,291,717.25;45,717.75;527,235.00
Aug 23, 2024;Aug 24, 2024;1,268,705.75;1,334,527.00;65,821.25;356,684.25
Aug 24, 2024;Aug 25, 2024;1,085,988.00;1,134,618.50;48,630.50;378,385.25
Aug 25, 2024;Aug 26, 2024;1,004,808.00;1,071,078.25;66,270.25;353,288.25
Aug 26, 2024;Aug 27, 2024;1,226,284.00;1,268,007.75;41,723.75;743,800.50
Aug 27, 2024;Aug 28, 2024;1,247,752.00;1,291,326.25;43,574.25;771,623.50
Aug 28, 2024;Aug 29, 2024;1,291,307.25;1,330,502.00;39,194.75;719,770.75
Aug 29, 2024;Aug 30, 2024;1,314,414.25;1,354,384.00;39,969.75;826,086.75
Aug 30, 2024;Aug 31, 2024;1,280,762.00;1,308,477.25;27,715.25;892,276.50
Aug 31, 2024;Sep 1, 2024;1,058,827.00;1,098,893.50;40,066.50;517,684.00
Sep 1, 2024;Sep 2, 2024;1,011,448.75;1,061,619.50;50,170.75;360,753.75
Sep 2, 2024;Sep 3, 2024;1,276,205.50;1,302,593.75;26,388.25;773,474.50
Sep 3, 2024;Sep 4, 2024;1,326,380.25;1,359,242.00;32,861.75;962,491.00
Sep 4, 2024;Sep 5, 2024;1,357,057.00;1,381,693.75;24,636.75;1,004,624.00
Sep 5, 2024;Sep 6, 2024;1,335,986.50;1,372,749.75;36,763.25;563,084.50
Sep 6, 2024;Sep 7, 2024;1,313,287.75;1,348,780.50;35,492.75;629,285.50
Sep 7, 2024;Sep 8, 2024;1,099,099.00;1,135,334.50;36,235.50;627,886.00
Sep 8, 2024;Sep 9, 2024;1,040,699.75;1,081,299.00;40,599.25;646,430.25
Sep 9, 2024;Sep 10, 2024;1,296,825.25;1,325,213.50;28,388.25;870,440.75
Sep 10, 2024;Sep 11, 2024;1,332,218.00;1,394,411.25;62,193.25;545,878.75
Sep 11, 2024;Sep 12, 2024;1,321,308.25;1,364,269.25;42,961.00;718,406.75
Sep 12, 2024;Sep 13, 2024;1,284,406.75;1,316,952.50;32,545.75;925,983.00
Sep 13, 2024;Sep 14, 2024;1,277,324.50;1,303,570.75;26,246.25;776,944.25
Sep 14, 2024;Sep 15, 2024;1,091,412.50;1,146,568.25;55,155.75;475,770.50
Sep 15, 2024;Sep 16, 2024;1,021,685.50;1,066,837.00;45,151.50;547,985.75
Sep 16, 2024;Sep 17, 2024;1,291,542.25;1,309,116.00;17,573.75;907,808.25
Sep 17, 2024;Sep 18, 2024;1,303,570.25;1,335,429.25;31,859.00;769,374.75
Sep 18, 2024;Sep 19, 2024;1,273,465.00;1,305,977.00;32,512.00;683,651.25
Sep 19, 2024;Sep 20, 2024;1,277,031.50;1,310,689.75;33,658.25;630,777.25
Sep 20, 2024;Sep 21, 2024;1,208,866.84;1,254,688.84;45,822.00;489,409.34
Sep 21, 2024;Sep 22, 2024;1,028,701.16;1,063,304.91;34,603.75;514,003.16
Sep 22, 2024;Sep 23, 2024;945,731.75;980,301.50;34,569.75;616,268.50
Sep 23, 2024;Sep 24, 2024;1,206,294.00;1,234,061.50;27,767.50;956,247.00
Sep 24, 2024;Sep 25, 2024;1,260,840.25;1,286,471.25;25,631.00;794,258.50
Sep 25, 2024;Sep 26, 2024;1,293,646.75;1,337,207.00;43,560.25;644,811.25
Sep 26, 2024;Sep 27, 2024;1,321,367.25;1,358,623.75;37,256.50;532,427.25
Sep 27, 2024;Sep 28, 2024;1,337,458.75;1,403,808.50;66,349.75;240,245.25
Sep 28, 2024;Sep 29, 2024;1,146,370.75;1,200,558.00;54,187.25;391,147.50
Sep 29, 2024;Sep 30, 2024;1,039,369.00;1,084,001.50;44,632.50;582,386.25
Sep 30, 2024;Oct 1, 2024;1,326,559.75;1,392,585.50;66,025.75;537,332.00
Oct 1, 2024;Oct 2, 2024;1,339,663.75;1,377,187.50;37,523.75;710,808.25
Oct 2, 2024;Oct 3, 2024;1,318,949.50;1,355,298.00;36,348.50;865,065.75
Oct 3, 2024;Oct 4, 2024;1,095,669.50;1,132,677.50;37,008.00;644,212.75
Oct 4, 2024;Oct 5, 2024;1,156,938.25;1,189,731.25;32,793.00;856,444.25
Oct 5, 2024;Oct 6, 2024;1,066,268.75;1,096,261.50;29,992.75;840,453.50
Oct 6, 2024;Oct 7, 2024;1,017,598.25;1,071,183.00;53,584.75;528,884.00
Oct 7, 2024;Oct 8, 2024;1,287,632.75;1,332,678.50;45,045.75;787,604.25
Oct 8, 2024;Oct 9, 2024;1,308,472.50;1,343,295.00;34,822.50;842,136.75
Oct 9, 2024;Oct 10, 2024;1,311,437.50;1,356,939.75;45,502.25;709,002.50
Oct 10, 2024;Oct 11, 2024;1,348,678.75;1,398,120.00;49,441.25;560,283.75
Oct 11, 2024;Oct 12, 2024;1,316,338.50;1,357,455.75;41,117.25;804,420.00
Oct 12, 2024;Oct 13, 2024;1,131,569.75;1,165,599.50;34,029.75;520,435.25
Oct 13, 2024;Oct 14, 2024;1,082,438.25;1,150,705.00;68,266.75;120,293.25
Oct 14, 2024;Oct 15, 2024;1,311,607.75;1,331,837.00;20,229.25;988,367.75
Oct 15, 2024;Oct 16, 2024;1,315,372.75;1,338,990.75;23,618.00;928,583.25
Oct 16, 2024;Oct 17, 2024;1,352,292.00;1,402,328.75;50,036.75;497,367.00
Oct 17, 2024;Oct 18, 2024;1,343,937.50;1,377,045.25;33,107.75;754,465.75
Oct 18, 2024;Oct 19, 2024;1,284,742.50;1,299,625.75;14,883.25;1,047,960.25
Oct 19, 2024;Oct 20, 2024;1,126,902.50;1,141,667.25;14,764.75;802,569.25
Oct 20, 2024;Oct 21, 2024;1,051,856.00;1,096,217.25;44,361.25;515,288.25
Oct 21, 2024;Oct 22, 2024;1,302,105.75;1,335,108.75;33,003.00;777,166.75
Oct 22, 2024;Oct 23, 2024;1,331,705.50;1,363,706.50;32,001.00;859,094.25
Oct 23, 2024;Oct 24, 2024;1,328,509.75;1,348,015.25;19,505.50;1,047,352.75
Oct 24, 2024;Oct 25, 2024;1,320,363.75;1,339,743.00;19,379.25;943,894.25
Oct 25, 2024;Oct 26, 2024;1,282,762.75;1,312,019.75;29,257.00;967,844.25
Oct 26, 2024;Oct 27, 2024;1,086,088.00;1,105,547.50;19,459.50;808,560.50
Oct 27, 2024;Oct 28, 2024;1,096,052.00;1,143,445.25;47,393.25;741,224.00
Oct 28, 2024;Oct 29, 2024;1,300,084.00;1,332,396.50;32,312.50;831,536.75
Oct 29, 2024;Oct 30, 2024;1,309,610.75;1,327,845.50;18,234.75;1,050,937.00
Oct 30, 2024;Oct 31, 2024;1,343,602.75;1,366,408.50;22,805.75;1,116,500.75
Oct 31, 2024;Nov 1, 2024;1,268,132.00;1,280,957.50;12,825.50;877,363.50
Nov 1, 2024;Nov 2, 2024;1,219,064.25;1,266,395.75;47,331.50;653,850.00
Nov 2, 2024;Nov 3, 2024;1,141,276.75;1,162,970.00;21,693.25;926,570.25
Nov 3, 2024;Nov 4, 2024;1,126,541.75;1,159,415.75;32,874.00;841,771.00
Nov 4, 2024;Nov 5, 2024;1,335,925.75;1,356,331.00;20,405.25;1,139,484.50
Nov 5, 2024;Nov 6, 2024;1,385,386.25;1,414,999.25;29,613.00;1,202,904.25
Nov 6, 2024;Nov 7, 2024;1,414,779.00;1,439,436.75;24,657.75;1,370,874.50
Nov 7, 2024;Nov 8, 2024;1,421,129.25;1,448,056.25;26,927.00;1,353,773.75
Nov 8, 2024;Nov 9, 2024;1,406,847.00;1,427,505.00;20,658.00;1,112,962.50
Nov 9, 2024;Nov 10, 2024;1,201,015.25;1,222,215.25;21,200.00;1,040,359.00
Nov 10, 2024;Nov 11, 2024;1,141,521.00;1,164,532.75;23,011.75;1,047,281.75
Nov 11, 2024;Nov 12, 2024;1,430,760.00;1,460,153.75;29,393.75;1,142,224.00
Nov 12, 2024;Nov 13, 2024;1,439,916.75;1,475,340.00;35,423.25;1,266,267.25
Nov 13, 2024;Nov 14, 2024;1,475,445.50;1,508,360.00;32,914.50;1,282,439.00
Nov 14, 2024;Nov 15, 2024;1,482,973.25;1,515,775.50;32,802.25;1,055,474.00
Nov 15, 2024;Nov 16, 2024;1,434,138.25;1,455,877.75;21,739.50;1,112,463.00
Nov 16, 2024;Nov 17, 2024;1,304,615.75;1,332,900.75;28,285.00;661,280.75
Nov 17, 2024;Nov 18, 2024;1,239,255.25;1,287,230.75;47,975.50;397,622.75
Nov 18, 2024;Nov 19, 2024;1,507,169.75;1,537,390.50;30,220.75;760,974.75
Nov 19, 2024;Nov 20, 2024;1,493,536.75;1,522,985.50;29,448.75;919,864.25
Nov 20, 2024;Nov 21, 2024;1,500,267.00;1,539,015.50;38,748.50;879,579.50
Nov 21, 2024;Nov 22, 2024;1,533,264.50;1,561,756.25;28,491.75;968,037.75
Nov 22, 2024;Nov 23, 2024;1,507,946.25;1,526,150.75;18,204.50;725,584.75
Nov 23, 2024;Nov 24, 2024;1,331,646.50;1,358,006.25;26,359.75;518,462.00
Nov 24, 2024;Nov 25, 2024;1,238,422.50;1,304,510.25;66,087.75;199,177.00
Nov 25, 2024;Nov 26, 2024;1,459,586.75;1,486,137.75;26,551.00;562,641.75
Nov 26, 2024;Nov 27, 2024;1,492,434.50;1,524,695.75;32,261.25;893,195.25
Nov 27, 2024;Nov 28, 2024;1,485,728.50;1,514,879.25;29,150.75;796,635.25
Nov 28, 2024;Nov 29, 2024;1,502,966.00;1,543,741.75;40,775.75;648,076.00
Nov 29, 2024;Nov 30, 2024;1,427,937.00;1,444,077.50;16,140.50;1,143,213.50
Nov 30, 2024;Dec 1, 2024;1,295,023.00;1,331,655.50;36,632.50;730,790.00
Dec 1, 2024;Dec 2, 2024;1,240,470.50;1,264,290.25;23,819.75;769,118.75
Dec 2, 2024;Dec 3, 2024;1,491,681.50;1,527,780.25;36,098.75;908,546.25
Dec 3, 2024;Dec 4, 2024;1,492,615.00;1,533,807.75;41,192.75;1,052,129.00
Dec 4, 2024;Dec 5, 2024;1,513,638.50;1,540,819.75;27,181.25;1,301,591.50
Dec 5, 2024;Dec 6, 2024;1,539,786.25;1,566,146.50;26,360.25;845,348.00
Dec 6, 2024;Dec 7, 2024;1,488,982.50;1,531,406.50;42,424.00;688,049.00
Dec 7, 2024;Dec 8, 2024;1,291,137.75;1,337,608.00;46,470.25;610,785.75
Dec 8, 2024;Dec 9, 2024;1,231,954.25;1,258,588.75;26,634.50;774,669.25
Dec 9, 2024;Dec 10, 2024;1,540,947.00;1,583,453.75;42,506.75;788,889.75
Dec 10, 2024;Dec 11, 2024;1,517,898.75;1,547,491.00;29,592.25;1,087,800.50
Dec 11, 2024;Dec 12, 2024;1,496,399.25;1,538,906.75;42,507.50;1,425,075.50
Dec 12, 2024;Dec 13, 2024;1,461,856.50;1,503,155.75;41,299.25;1,411,589.00
